corpus_item_id,sheet_row,corpus_link,corpus_id,corpus_file_name,task_link,task_id,task_dir,item_id,task,answer,assessment_stage,audio_file (old),audio_file link,block_index,chance_level,d,difficulty_old,image,item,item_link,item_uid,orig_item_num,prompt,randomize,required_selections,response_alternatives,source,time_limit,trial_num,trial_type,audio_file,row,item_uid sheet,a,g,u,trial_attributes,notes,form_construct,num_cards,num_dimensions,Last Modified,item_uid_check,item_key,group,entry,item_uid_temp,task_id_temp,corpus_id_temp,item_task (from item_link),tom_scenario,task_item_link,corpus_short_name,downex,registry_parameters (from item_link),corpus_registry_version,inferred_parameters,difficulty_inferred,difficulty,discrimination,block_threshold,last_modified,corpus_language,registry_parameter_helper,registry_parameter,discrimination_registry,difficulty_registry,item_uid_language,corpus_active,story_group
vocab-es-CO-v1 camp,vocab-es-CO-v1_129,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,camp,vocab,camp,test_response,vocab-item-126,vocab-item-126,1,0.25,-3.68680000,,,camp,vocab_word_camp,vocab_word_camp,,,,,"march,paint,steal",dutch,,,test,vocab-item-126,129,vocab__camp,,,,,,,,,3/31/2026 7:50am,0,"test camp camp march,paint,steal",word,camp,,,,vocab,,camp,vocab-es-CO-v1,,"vocab_word_camp v1_6 es-CO,vocab_word_camp v1_6 de-DE,vocab_word_camp v1_6 en-US",v1_6,,,-2.8339,1,,3/31/2026 7:50am,es-CO,vocab_word_camp v1_6 es-CO,vocab_word_camp v1_6 es-CO,1.000,-2.834,vocab_word_camp-es-CO,1 checked out of 1,
vocab-es-CO-v1 tumble,vocab-es-CO-v1_130,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,tumble,vocab,tumble,test_response,vocab-item-127,vocab-item-127,1,0.25,-1.22880000,,,tumble,vocab_word_tumble,vocab_word_tumble,,,,,"applaud,chisel,scythes",dutch,,,test,vocab-item-127,130,vocab__tumble,,,,,,,,,3/31/2026 7:50am,0,"test tumble tumble applaud,chisel,scythes",word,tumble,,,,vocab,,tumble,vocab-es-CO-v1,,"vocab_word_tumble v1_6 es-CO,vocab_word_tumble v1_6 de-DE,vocab_word_tumble v1_6 en-US",v1_6,,,-2.2772,1,,3/31/2026 7:50am,es-CO,vocab_word_tumble v1_6 es-CO,vocab_word_tumble v1_6 es-CO,1.000,-2.277,vocab_word_tumble-es-CO,1 checked out of 1,
vocab-es-CO-v1 concentric,vocab-es-CO-v1_131,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,concentric,vocab,concentric,test_response,vocab-item-128,vocab-item-128,1,0.25,0.28940000,,,concentric,vocab_word_concentric,vocab_word_concentric,,,,,"oneabovetheother,smallinside,oneachother",dutch,,,test,vocab-item-128,131,vocab__concentric,,,,,,,,,3/31/2026 7:50am,0,"test concentric concentric oneabovetheother,smallinside,oneachother",word,concentric,,,,vocab,,concentric,vocab-es-CO-v1,,"vocab_word_concentric v1_6 es-CO,vocab_word_concentric v1_6 de-DE,vocab_word_concentric v1_6 en-US",v1_6,,,-0.0945,1,,3/31/2026 7:50am,es-CO,vocab_word_concentric v1_6 es-CO,vocab_word_concentric v1_6 es-CO,1.000,-0.095,vocab_word_concentric-es-CO,1 checked out of 1,
vocab-es-CO-v1 confectionery,vocab-es-CO-v1_132,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,confectionery,vocab,confectionery,test_response,vocab-item-129,vocab-item-129,1,0.25,,,,confectionery,vocab_word_confectionery,vocab_word_confectionery,,,,,"confectionerymaterial,tools,food",dutch,,,test,vocab-item-129,132,vocab__confectionery,,,,,,,,,3/31/2026 7:50am,0,"test confectionery confectionery confectionerymaterial,tools,food",word,confectionery,,,,vocab,,confectionery,vocab-es-CO-v1,,"vocab_word_confectionery v1_6 es-CO,vocab_word_confectionery v1_6 de-DE,vocab_word_confectionery v1_6 en-US",v1_6,,,1.9684,1,,3/31/2026 7:50am,es-CO,vocab_word_confectionery v1_6 es-CO,vocab_word_confectionery v1_6 es-CO,1.000,1.968,vocab_word_confectionery-es-CO,1 checked out of 1,
vocab-es-CO-v1 couturier,vocab-es-CO-v1_133,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,couturier,vocab,couturier,test_response,vocab-item-130,vocab-item-130,1,0.25,2.21270000,,,couturier,vocab_word_couturier,vocab_word_couturier,,,,,"malemarketseller,matador,malestreetartist",dutch,,,test,vocab-item-130,133,vocab__couturier,,,,,,,,,4/28/2026 8:22am,0,"test couturier couturier malemarketseller,matador,malestreetartist",word,couturier,,,,vocab,,couturier,vocab-es-CO-v1,,"vocab_word_couturier v1_6 es-CO,vocab_word_couturier v1_6 de-DE,vocab_word_couturier v1_6 en-US",v1_6,,,-1.1151,1,,4/28/2026 8:22am,es-CO,vocab_word_couturier v1_6 es-CO,vocab_word_couturier v1_6 es-CO,1.000,-1.115,vocab_word_couturier-es-CO,1 checked out of 1,
vocab-es-CO-v1 degression,vocab-es-CO-v1_134,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,degression,vocab,degression,test_response,vocab-item-131,vocab-item-131,1,0.25,1.26100000,,,degression,vocab_word_degression,vocab_word_degression,,,,,"fluctuation,progression,stagnation",dutch,,,test,vocab-item-131,134,vocab__degression,,,,,,,,,3/31/2026 7:50am,0,"test degression degression fluctuation,progression,stagnation",word,degression,,,,vocab,,degression,vocab-es-CO-v1,,"vocab_word_degression v1_6 es-CO,vocab_word_degression v1_6 de-DE,vocab_word_degression v1_6 en-US",v1_6,,,1.1978,1,,3/31/2026 7:50am,es-CO,vocab_word_degression v1_6 es-CO,vocab_word_degression v1_6 es-CO,1.000,1.198,vocab_word_degression-es-CO,1 checked out of 1,
vocab-es-CO-v1 divan,vocab-es-CO-v1_135,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,divan,vocab,divan,test_response,vocab-item-132,vocab-item-132,1,0.25,,,,divan,vocab_word_divan,vocab_word_divan,,,,,"butterdish,handrail,lintroller",dutch,,,test,vocab-item-132,135,vocab__divan,,,,,,,,,3/12/2026 3:32pm,0,"test divan divan butterdish,handrail,lintroller",word,divan,,,,vocab,,divan,vocab-es-CO-v1,,,v1_6,,,,,,3/12/2026 3:32pm,es-CO,vocab_word_divan v1_6 es-CO,,,,vocab_word_divan-es-CO,1 checked out of 1,
vocab-es-CO-v1 wetland,vocab-es-CO-v1_136,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,wetland,vocab,wetland,test_response,vocab-item-133,vocab-item-133,1,0.25,-1.28140000,,,wetland,vocab_word_wetland,vocab_word_wetland,,,,,"field,dune,meadow",dutch,,,test,vocab-item-133,136,vocab__wetland,,,,,,,,,3/31/2026 7:50am,0,"test wetland wetland field,dune,meadow",word,wetland,,,,vocab,,wetland,vocab-es-CO-v1,,"vocab_word_wetland v1_6 es-CO,vocab_word_wetland v1_6 de-DE,vocab_word_wetland v1_6 en-US",v1_6,,,0.8504,1,,3/31/2026 7:50am,es-CO,vocab_word_wetland v1_6 es-CO,vocab_word_wetland v1_6 es-CO,1.000,0.850,vocab_word_wetland-es-CO,1 checked out of 1,
vocab-es-CO-v1 baywindow,vocab-es-CO-v1_137,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,baywindow,vocab,baywindow,test_response,vocab-item-134,vocab-item-134,1,0.25,0.78520000,,,baywindow,vocab_word_baywindow,vocab_word_baywindow,,,,,"threshhold,drapery,capital",dutch,,,test,vocab-item-134,137,vocab__baywindow,,,,,,,,,3/31/2026 7:50am,0,"test baywindow baywindow threshhold,drapery,capital",word,baywindow,,,,vocab,,baywindow,vocab-es-CO-v1,,"vocab_word_baywindow v1_6 es-CO,vocab_word_baywindow v1_6 de-DE,vocab_word_baywindow v1_6 en-US",v1_6,,,1.0387,1,,3/31/2026 7:50am,es-CO,vocab_word_baywindow v1_6 es-CO,vocab_word_baywindow v1_6 es-CO,1.000,1.039,vocab_word_baywindow-es-CO,1 checked out of 1,
vocab-es-CO-v1 aesthete,vocab-es-CO-v1_138,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,aesthete,vocab,aesthete,test_response,vocab-item-135,vocab-item-135,1,0.25,,,,aesthete,vocab_word_aesthete,vocab_word_aesthete,,,,,"bloodpressuremeasurement,philatelist,femaleresearcher",dutch,,,test,vocab-item-135,138,vocab__aesthete,,,,,,,,,4/28/2026 8:24am,0,"test aesthete aesthete bloodpressuremeasurement,philatelist,femaleresearcher",word,aesthete,,,,vocab,,aesthete,vocab-es-CO-v1,,"vocab_word_aesthete v1_6 es-CO,vocab_word_aesthete v1_6 de-DE,vocab_word_aesthete v1_6 en-US",v1_6,,,5.0248,1,,4/28/2026 8:24am,es-CO,vocab_word_aesthete v1_6 es-CO,vocab_word_aesthete v1_6 es-CO,1.000,5.025,vocab_word_aesthete-es-CO,1 checked out of 1,
vocab-es-CO-v1 ecstatic,vocab-es-CO-v1_139,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,ecstatic,vocab,ecstatic,test_response,vocab-item-136,vocab-item-136,1,0.25,0.51400000,,,ecstatic,vocab_word_ecstatic,vocab_word_ecstatic,,,,,"sleep,sad,tired",dutch,,,test,vocab-item-136,139,vocab__ecstatic,,,,,,,,,3/31/2026 7:50am,0,"test ecstatic ecstatic sleep,sad,tired",word,ecstatic,,,,vocab,,ecstatic,vocab-es-CO-v1,,"vocab_word_ecstatic v1_6 es-CO,vocab_word_ecstatic v1_6 de-DE,vocab_word_ecstatic v1_6 en-US",v1_6,,,5.7902,1,,3/31/2026 7:50am,es-CO,vocab_word_ecstatic v1_6 es-CO,vocab_word_ecstatic v1_6 es-CO,1.000,5.790,vocab_word_ecstatic-es-CO,1 checked out of 1,
vocab-es-CO-v1 rickety,vocab-es-CO-v1_140,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,rickety,vocab,rickety,test_response,vocab-item-137,vocab-item-137,1,0.25,-1.77950000,,,rickety,vocab_word_rickety,vocab_word_rickety,,,,,"dusk,vacationhome,skyscraper",dutch,,,test,vocab-item-137,140,vocab__rickety,,,,,,,,,3/31/2026 7:50am,0,"test rickety rickety dusk,vacationhome,skyscraper",word,rickety,,,,vocab,,rickety,vocab-es-CO-v1,,"vocab_word_rickety v1_6 es-CO,vocab_word_rickety v1_6 de-DE,vocab_word_rickety v1_6 en-US",v1_6,,,0.4833,1,,3/31/2026 7:50am,es-CO,vocab_word_rickety v1_6 es-CO,vocab_word_rickety v1_6 es-CO,1.000,0.483,vocab_word_rickety-es-CO,1 checked out of 1,
vocab-es-CO-v1 gourmet,vocab-es-CO-v1_141,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,gourmet,vocab,gourmet,test_response,vocab-item-138,vocab-item-138,1,0.25,-1.91570000,,,gourmet,vocab_word_gourmet,vocab_word_gourmet,,,,,"archaeological,astronomical,surgical",dutch,,,test,vocab-item-138,141,vocab__gourmet,,,,,,,,,3/31/2026 7:50am,0,"test gourmet gourmet archaeological,astronomical,surgical",word,gourmet,,,,vocab,,gourmet,vocab-es-CO-v1,,"vocab_word_gourmet v1_6 es-CO,vocab_word_gourmet v1_6 de-DE,vocab_word_gourmet v1_6 en-US",v1_6,,,0.3264,1,,3/31/2026 7:50am,es-CO,vocab_word_gourmet v1_6 es-CO,vocab_word_gourmet v1_6 es-CO,1.000,0.326,vocab_word_gourmet-es-CO,1 checked out of 1,
vocab-es-CO-v1 gesticulate,vocab-es-CO-v1_142,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,gesticulate,vocab,gesticulate,test_response,vocab-item-139,vocab-item-139,1,0.25,3.69380000,,,gesticulate,vocab_word_gesticulate,vocab_word_gesticulate,,,,,"listen,pose,hide",dutch,,,test,vocab-item-139,142,vocab__gesticulate,,,,,,,,,3/31/2026 7:50am,0,"test gesticulate gesticulate listen,pose,hide",word,gesticulate,,,,vocab,,gesticulate,vocab-es-CO-v1,,"vocab_word_gesticulate v1_6 es-CO,vocab_word_gesticulate v1_6 de-DE,vocab_word_gesticulate v1_6 en-US",v1_6,,,2.5393,1,,3/31/2026 7:50am,es-CO,vocab_word_gesticulate v1_6 es-CO,vocab_word_gesticulate v1_6 es-CO,1.000,2.539,vocab_word_gesticulate-es-CO,1 checked out of 1,
vocab-es-CO-v1 facade,vocab-es-CO-v1_143,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,facade,vocab,facade,test_response,vocab-item-140,vocab-item-140,1,0.25,4.44120000,,,facade,vocab_word_facade,vocab_word_facade,,,,,"glacier,interior,fog",dutch,,,test,vocab-item-140,143,vocab__facade,,,,,,,,,3/31/2026 7:50am,0,"test facade facade glacier,interior,fog",word,facade,,,,vocab,,facade,vocab-es-CO-v1,,"vocab_word_facade v1_6 es-CO,vocab_word_facade v1_6 de-DE,vocab_word_facade v1_6 en-US",v1_6,,,2.0483,1,,3/31/2026 7:50am,es-CO,vocab_word_facade v1_6 es-CO,vocab_word_facade v1_6 es-CO,1.000,2.048,vocab_word_facade-es-CO,1 checked out of 1,
vocab-es-CO-v1 slope,vocab-es-CO-v1_144,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,slope,vocab,slope,test_response,vocab-item-141,vocab-item-141,1,0.25,-0.05000000,,,slope,vocab_word_slope,vocab_word_slope,,,,,"gap,sky,flat",dutch,,,test,vocab-item-141,144,vocab__slope,,,,,,,,,3/31/2026 7:50am,0,"test slope slope gap,sky,flat",word,slope,,,,vocab,,slope,vocab-es-CO-v1,,"vocab_word_slope v1_6 es-CO,vocab_word_slope v1_6 de-DE,vocab_word_slope v1_6 en-US",v1_6,,,1.7581,1,,3/31/2026 7:50am,es-CO,vocab_word_slope v1_6 es-CO,vocab_word_slope v1_6 es-CO,1.000,1.758,vocab_word_slope-es-CO,1 checked out of 1,
vocab-es-CO-v1 habit,vocab-es-CO-v1_145,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,habit,vocab,habit,test_response,vocab-item-142,vocab-item-142,1,0.25,2.10810000,,,habit,vocab_word_habit,vocab_word_habit,,,,,"divinghelmet,chasuble,mail",dutch,,,test,vocab-item-142,145,vocab__habit,,,,,,,,,3/31/2026 7:50am,0,"test habit habit divinghelmet,chasuble,mail",word,habit,,,,vocab,,habit,vocab-es-CO-v1,,"vocab_word_habit v1_6 es-CO,vocab_word_habit v1_6 de-DE,vocab_word_habit v1_6 en-US",v1_6,,,2.6924,1,,3/31/2026 7:50am,es-CO,vocab_word_habit v1_6 es-CO,vocab_word_habit v1_6 es-CO,1.000,2.692,vocab_word_habit-es-CO,1 checked out of 1,
vocab-es-CO-v1 intersection,vocab-es-CO-v1_146,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,intersection,vocab,intersection,test_response,vocab-item-143,vocab-item-143,1,0.25,-0.48790000,,,intersection,vocab_word_intersection,vocab_word_intersection,,,,,"monastery,avenue,level",dutch,,,test,vocab-item-143,146,vocab__intersection,,,,,,,,,3/31/2026 7:50am,0,"test intersection intersection monastery,avenue,level",word,intersection,,,,vocab,,intersection,vocab-es-CO-v1,,"vocab_word_intersection v1_6 es-CO,vocab_word_intersection v1_6 de-DE,vocab_word_intersection v1_6 en-US",v1_6,,,4.1668,1,,3/31/2026 7:50am,es-CO,vocab_word_intersection v1_6 es-CO,vocab_word_intersection v1_6 es-CO,1.000,4.167,vocab_word_intersection-es-CO,1 checked out of 1,
vocab-es-CO-v1 irrigation,vocab-es-CO-v1_147,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,irrigation,vocab,irrigation,test_response,vocab-item-144,vocab-item-144,1,0.25,1.69230000,,,irrigation,vocab_word_irrigation,vocab_word_irrigation,,,,,"hydroterm,dump,repot",dutch,,,test,vocab-item-144,147,vocab__irrigation,,,,,,,,,3/31/2026 7:50am,0,"test irrigation irrigation hydroterm,dump,repot",word,irrigation,,,,vocab,,irrigation,vocab-es-CO-v1,,"vocab_word_irrigation v1_6 es-CO,vocab_word_irrigation v1_6 de-DE,vocab_word_irrigation v1_6 en-US",v1_6,,,2.0490,1,,3/31/2026 7:50am,es-CO,vocab_word_irrigation v1_6 es-CO,vocab_word_irrigation v1_6 es-CO,1.000,2.049,vocab_word_irrigation-es-CO,1 checked out of 1,
vocab-es-CO-v1 kazoo,vocab-es-CO-v1_148,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,kazoo,vocab,kazoo,test_response,vocab-item-145,vocab-item-145,1,0.25,-0.69810000,,,kazoo,vocab_word_kazoo,vocab_word_kazoo,,,,,"cabasa,mandolin,rainstick",dutch,,,test,vocab-item-145,148,vocab__kazoo,,,,,,,,,3/31/2026 7:50am,0,"test kazoo kazoo cabasa,mandolin,rainstick",word,kazoo,,,,vocab,,kazoo,vocab-es-CO-v1,,"vocab_word_kazoo v1_6 es-CO,vocab_word_kazoo v1_6 de-DE,vocab_word_kazoo v1_6 en-US",v1_6,,,3.5730,1,,3/31/2026 7:50am,es-CO,vocab_word_kazoo v1_6 es-CO,vocab_word_kazoo v1_6 es-CO,1.000,3.573,vocab_word_kazoo-es-CO,1 checked out of 1,
vocab-es-CO-v1 chat,vocab-es-CO-v1_149,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,chat,vocab,chat,test_response,vocab-item-146,vocab-item-146,1,0.25,-3.19600000,,,chat,vocab_word_chat,vocab_word_chat,,,,,"mountaineering,horseriding,referee",dutch,,,test,vocab-item-146,149,vocab__chat,,,,,,,,,3/31/2026 7:50am,0,"test chat chat mountaineering,horseriding,referee",word,chat,,,,vocab,,chat,vocab-es-CO-v1,,"vocab_word_chat v1_6 es-CO,vocab_word_chat v1_6 de-DE,vocab_word_chat v1_6 en-US",v1_6,,,-1.4760,1,,3/31/2026 7:50am,es-CO,vocab_word_chat v1_6 es-CO,vocab_word_chat v1_6 es-CO,1.000,-1.476,vocab_word_chat-es-CO,1 checked out of 1,
vocab-es-CO-v1 colony,vocab-es-CO-v1_150,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,colony,vocab,colony,test_response,vocab-item-147,vocab-item-147,1,0.25,,,,colony,vocab_word_colony,vocab_word_colony,,,,,"herd,pack,school",dutch,,,test,vocab-item-147,150,vocab__colony,,,,,,,,,3/31/2026 7:50am,0,"test colony colony herd,pack,school",word,colony,,,,vocab,,colony,vocab-es-CO-v1,,"vocab_word_colony v1_6 es-CO,vocab_word_colony v1_6 de-DE,vocab_word_colony v1_6 en-US",v1_6,,,3.8260,1,,3/31/2026 7:50am,es-CO,vocab_word_colony v1_6 es-CO,vocab_word_colony v1_6 es-CO,1.000,3.826,vocab_word_colony-es-CO,1 checked out of 1,
vocab-es-CO-v1 preserve,vocab-es-CO-v1_151,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,preserve,vocab,preserve,test_response,vocab-item-148,vocab-item-148,1,0.25,-0.63140000,,,preserve,vocab_word_preserve,vocab_word_preserve,,,,,"grilling,heels,peel",dutch,,,test,vocab-item-148,151,vocab__preserve,,,,,,,,,3/31/2026 7:50am,0,"test preserve preserve grilling,heels,peel",word,preserve,,,,vocab,,preserve,vocab-es-CO-v1,,"vocab_word_preserve v1_6 es-CO,vocab_word_preserve v1_6 de-DE,vocab_word_preserve v1_6 en-US",v1_6,,,0.5984,1,,3/31/2026 7:50am,es-CO,vocab_word_preserve v1_6 es-CO,vocab_word_preserve v1_6 es-CO,1.000,0.598,vocab_word_preserve-es-CO,1 checked out of 1,
vocab-es-CO-v1 awning,vocab-es-CO-v1_152,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,awning,vocab,awning,test_response,vocab-item-149,vocab-item-149,1,0.25,-1.31860000,,,awning,vocab_word_awning,vocab_word_awning,,,,,"lighter,pouch,folder",dutch,,,test,vocab-item-149,152,vocab__awning,,,,,,,,,3/31/2026 7:50am,0,"test awning awning lighter,pouch,folder",word,awning,,,,vocab,,awning,vocab-es-CO-v1,,"vocab_word_awning v1_6 es-CO,vocab_word_awning v1_6 de-DE,vocab_word_awning v1_6 en-US",v1_6,,,0.4794,1,,3/31/2026 7:50am,es-CO,vocab_word_awning v1_6 es-CO,vocab_word_awning v1_6 es-CO,1.000,0.479,vocab_word_awning-es-CO,1 checked out of 1,
vocab-es-CO-v1 mammalogy,vocab-es-CO-v1_153,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,mammalogy,vocab,mammalogy,test_response,vocab-item-150,vocab-item-150,1,0.25,2.58010000,,,mammalogy,vocab_word_mammalogy,vocab_word_mammalogy,,,,,"entomology,herpetology,ichthyology",dutch,,,test,vocab-item-150,153,vocab__mammalogy,,,,,,,,,3/31/2026 7:50am,0,"test mammalogy mammalogy entomology,herpetology,ichthyology",word,mammalogy,,,,vocab,,mammalogy,vocab-es-CO-v1,,"vocab_word_mammalogy v1_6 es-CO,vocab_word_mammalogy v1_6 de-DE,vocab_word_mammalogy v1_6 en-US",v1_6,,,3.0859,1,,3/31/2026 7:50am,es-CO,vocab_word_mammalogy v1_6 es-CO,vocab_word_mammalogy v1_6 es-CO,1.000,3.086,vocab_word_mammalogy-es-CO,1 checked out of 1,
vocab-es-CO-v1 metronome,vocab-es-CO-v1_154,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,metronome,vocab,metronome,test_response,vocab-item-151,vocab-item-151,1,0.25,1.01150000,,,metronome,vocab_word_metronome,vocab_word_metronome,,,,,"electricitymeter,protractor,voltmeter",dutch,,,test,vocab-item-151,154,vocab__metronome,,,,,,,,,3/31/2026 7:50am,0,"test metronome metronome electricitymeter,protractor,voltmeter",word,metronome,,,,vocab,,metronome,vocab-es-CO-v1,,"vocab_word_metronome v1_6 es-CO,vocab_word_metronome v1_6 de-DE,vocab_word_metronome v1_6 en-US",v1_6,,,2.8482,1,,3/31/2026 7:50am,es-CO,vocab_word_metronome v1_6 es-CO,vocab_word_metronome v1_6 es-CO,1.000,2.848,vocab_word_metronome-es-CO,1 checked out of 1,
vocab-es-CO-v1 paleontologist,vocab-es-CO-v1_155,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,paleontologist,vocab,paleontologist,test_response,vocab-item-152,vocab-item-152,1,0.25,-0.61560000,,,paleontologist,vocab_word_paleontologist,vocab_word_paleontologist,,,,,"labtechnician,surveyor,roadworker",dutch,,,test,vocab-item-152,155,vocab__paleontologist,,,,,,,,,3/31/2026 7:50am,0,"test paleontologist paleontologist labtechnician,surveyor,roadworker",word,paleontologist,,,,vocab,,paleontologist,vocab-es-CO-v1,,"vocab_word_paleontologist v1_6 es-CO,vocab_word_paleontologist v1_6 de-DE,vocab_word_paleontologist v1_6 en-US",v1_6,,,0.9754,1,,3/31/2026 7:50am,es-CO,vocab_word_paleontologist v1_6 es-CO,vocab_word_paleontologist v1_6 es-CO,1.000,0.975,vocab_word_paleontologist-es-CO,1 checked out of 1,
vocab-es-CO-v1 percussion,vocab-es-CO-v1_156,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,percussion,vocab,percussion,test_response,vocab-item-153,vocab-item-153,1,0.25,1.92760000,,,percussion,vocab_word_percussion,vocab_word_percussion,,,,,"accordion,cello,musicstand",dutch,,,test,vocab-item-153,156,vocab__percussion,,,,,,,,,3/31/2026 7:50am,0,"test percussion percussion accordion,cello,musicstand",word,percussion,,,,vocab,,percussion,vocab-es-CO-v1,,"vocab_word_percussion v1_6 es-CO,vocab_word_percussion v1_6 de-DE,vocab_word_percussion v1_6 en-US",v1_6,,,2.6555,1,,3/31/2026 7:50am,es-CO,vocab_word_percussion v1_6 es-CO,vocab_word_percussion v1_6 es-CO,1.000,2.656,vocab_word_percussion-es-CO,1 checked out of 1,
vocab-es-CO-v1 posterior,vocab-es-CO-v1_157,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,posterior,vocab,posterior,test_response,vocab-item-154,vocab-item-154,1,0.25,1.26710000,,,posterior,vocab_word_posterior,vocab_word_posterior,,,,,"frontal,inferior,lateral",dutch,,,test,vocab-item-154,157,vocab__posterior,,,,,,,,,3/31/2026 7:50am,0,"test posterior posterior frontal,inferior,lateral",word,posterior,,,,vocab,,posterior,vocab-es-CO-v1,,"vocab_word_posterior v1_6 es-CO,vocab_word_posterior v1_6 de-DE,vocab_word_posterior v1_6 en-US",v1_6,,,4.7422,1,,3/31/2026 7:50am,es-CO,vocab_word_posterior v1_6 es-CO,vocab_word_posterior v1_6 es-CO,1.000,4.742,vocab_word_posterior-es-CO,1 checked out of 1,
vocab-es-CO-v1 arbor,vocab-es-CO-v1_159,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,arbor,vocab,arbor,test_response,vocab-item-156,vocab-item-156,1,0.25,1.48440000,,,arbor,vocab_word_arbor,vocab_word_arbor,,,,,"castle,barn,tipi",dutch,,,test,vocab-item-156,159,vocab__arbor,,,,,,,,,3/31/2026 7:50am,0,"test arbor arbor castle,barn,tipi",word,arbor,,,,vocab,,arbor,vocab-es-CO-v1,,"vocab_word_arbor v1_6 es-CO,vocab_word_arbor v1_6 de-DE,vocab_word_arbor v1_6 en-US",v1_6,,,2.3611,1,,3/31/2026 7:50am,es-CO,vocab_word_arbor v1_6 es-CO,vocab_word_arbor v1_6 es-CO,1.000,2.361,vocab_word_arbor-es-CO,1 checked out of 1,
vocab-es-CO-v1 resuscitation,vocab-es-CO-v1_160,vocab-es-CO-v1,vocab-es-CO-v1,vocab-item-bank-es-CO,vocab,vocab,levante-vocabulary-dev,resuscitation,vocab,resuscitation,test_response,vocab-item-157,vocab-item-157,1,0.25,0.76600000,,,resuscitation,vocab_word_resuscitation,vocab_word_resuscitation,,,,,"breathing,pipetting,measurevolts",dutch,,,test,vocab-item-157,160,vocab__resuscitation,,,,,,,,,3/31/2026 7:50am,0,"test resuscitation resuscitation breathing,pipetting,measurevolts",word,resuscitation,,,,vocab,,resuscitation,vocab-es-CO-v1,,"vocab_word_resuscitation v1_6 es-CO,vocab_word_resuscitation v1_6 de-DE,vocab_word_resuscitation v1_6 en-US",v1_6,,,-1.3354,1,,3/31/2026 7:50am,es-CO,vocab_word_resuscitation v1_6 es-CO,vocab_word_resuscitation v1_6 es-CO,1.000,-1.335,vocab_word_resuscitation-es-CO,1 checked out of 1,
